Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-10531,2021-05-29,2021-05-31,Standard Class,CUST-1058,Chen Li,Corporate,United States,Salem,Oregon,14901,West,PROD-5531,Furniture,Bookcases,Bookcases Model 797,837.38,2,0.13,97.92
ORD-10532,2021-04-10,2021-04-14,Standard Class,CUST-1098,Chen Li,Home Office,United States,San Francisco,California,73369,West,PROD-5532,Furniture,Furnishings,Furnishings Model 751,835.92,3,0.24,178.32
ORD-10533,2021-04-17,2021-04-19,Standard Class,CUST-1371,Alex Smith,Consumer,United States,Columbus,Ohio,70210,Central,PROD-5533,Technology,Accessories,Accessories Model 397,5339.1,5,0.05,1721.24
ORD-10534,2021-06-15,2021-06-16,First Class,CUST-1240,Alex Smith,Consumer,United States,Buffalo,New York,23513,East,PROD-5534,Technology,Phones,Phones Model 534,4377.94,7,0.19,720.09
ORD-10535,2021-09-25,2021-09-28,First Class,CUST-1103,Rahul Verma,Corporate,United States,Austin,Texas,47560,Central,PROD-5535,Technology,Accessories,Accessories Model 284,582.36,1,0.24,78.63
ORD-10536,2021-05-16,2021-05-19,Standard Class,CUST-1141,Jordan Lee,Consumer,United States,Rochester,Minnesota,11999,Central,PROD-5536,Office Supplies,Binders,Binders Model 982,186.96,4,0.01,17.95
ORD-10537,2021-03-07,2021-03-14,First Class,CUST-1073,Emily Davis,Corporate,United States,Springfield,Massachusetts,85246,East,PROD-5537,Technology,Copiers,Copiers Model 251,413.77,1,0.05,62.48
ORD-10538,2021-02-10,2021-02-17,Second Class,CUST-1067,Alex Smith,Home Office,United States,San Francisco,California,71700,West,PROD-5538,Office Supplies,Appliances,Appliances Model 925,9.6,2,0.04,1.47
ORD-10539,2021-03-25,2021-03-26,Same Day,CUST-1092,Olivia Garcia,Consumer,United States,Buffalo,New York,87693,East,PROD-5539,Furniture,Furnishings,Furnishings Model 645,2114.68,7,0.08,375.8
ORD-10540,2021-07-11,2021-07-14,Same Day,CUST-1291,Priya Kumar,Corporate,United States,Montgomery,Alabama,22178,South,PROD-5540,Furniture,Chairs,Chairs Model 833,1378.13,6,0.29,345.82
ORD-10541,2021-03-14,2021-03-16,Same Day,CUST-1119,Rahul Verma,Corporate,United States,Orlando,Florida,28837,South,PROD-5541,Technology,Machines,Machines Model 882,2687.27,5,0.31,-78.8
ORD-10542,2021-07-24,2021-07-30,First Class,CUST-1233,Sophia Patel,Consumer,United States,Cleveland,Ohio,13966,Central,PROD-5542,Technology,Copiers,Copiers Model 67,1053.55,2,0.08,66.36
ORD-10543,2021-07-06,2021-07-08,First Class,CUST-1394,Chen Li,Corporate,United States,Orlando,Florida,89225,South,PROD-5543,Office Supplies,Binders,Binders Model 589,99.62,2,0.06,13.89
ORD-10544,2021-05-14,2021-05-20,Second Class,CUST-1155,Noah Brown,Home Office,United States,San Francisco,California,70420,West,PROD-5544,Furniture,Bookcases,Bookcases Model 411,1684.02,4,0.11,236.16
ORD-10545,2021-03-04,2021-03-05,Same Day,CUST-1197,Jordan Lee,Consumer,United States,Augusta,Georgia,54658,South,PROD-5545,Technology,Accessories,Accessories Model 214,2112.47,5,0.16,19.44
ORD-10546,2021-04-10,2021-04-13,Standard Class,CUST-1340,Jordan Lee,Corporate,United States,Greensboro,North Carolina,85260,South,PROD-5546,Technology,Accessories,Accessories Model 857,1006.11,1,0.05,130.4
ORD-10547,2021-05-05,2021-05-12,Second Class,CUST-1228,Priya Kumar,Home Office,United States,Tampa,Florida,50374,South,PROD-5547,Office Supplies,Storage,Storage Model 979,137.65,4,0.04,9.23
ORD-10548,2021-06-14,2021-06-19,First Class,CUST-1254,Alex Smith,Consumer,United States,Tampa,Florida,21866,South,PROD-5548,Technology,Machines,Machines Model 223,2147.33,3,0.05,381.21
ORD-10549,2021-03-15,2021-03-22,First Class,CUST-1200,Olivia Garcia,Home Office,United States,Los Angeles,California,85750,West,PROD-5549,Furniture,Furnishings,Furnishings Model 458,612.85,6,0.01,172.66
ORD-10550,2021-09-13,2021-09-17,Same Day,CUST-1368,Chen Li,Corporate,United States,Tacoma,Washington,21703,West,PROD-5550,Office Supplies,Storage,Storage Model 597,100.01,3,0.11,13.99
ORD-10551,2021-06-13,2021-06-18,Second Class,CUST-1001,Noah Brown,Corporate,United States,Philadelphia,Pennsylvania,57086,East,PROD-5551,Furniture,Bookcases,Bookcases Model 113,443.22,1,0.04,114.02
ORD-10552,2021-06-21,2021-06-27,First Class,CUST-1365,Aarav Singh,Corporate,United States,Houston,Texas,63219,Central,PROD-5552,Technology,Machines,Machines Model 391,4075.81,6,0.07,1177.61
ORD-10553,2021-07-05,2021-07-07,Standard Class,CUST-1285,Aarav Singh,Consumer,United States,Augusta,Georgia,57223,South,PROD-5553,Office Supplies,Binders,Binders Model 861,107.83,3,0.12,6.04
ORD-10554,2021-09-03,2021-09-05,Second Class,CUST-1037,Alex Smith,Home Office,United States,Savannah,Georgia,28873,South,PROD-5554,Furniture,Tables,Tables Model 739,1651.81,5,0.12,516.95
ORD-10555,2021-06-03,2021-06-10,Same Day,CUST-1357,Olivia Garcia,Consumer,United States,Charlotte,North Carolina,65797,South,PROD-5555,Furniture,Furnishings,Furnishings Model 639,151.14,1,0.14,19.16
ORD-10556,2021-07-11,2021-07-13,Same Day,CUST-1182,Rahul Verma,Corporate,United States,Henderson,Nevada,34352,West,PROD-5556,Technology,Machines,Machines Model 435,529.81,1,0.02,89.81
ORD-10557,2021-04-11,2021-04-18,Same Day,CUST-1280,Olivia Garcia,Consumer,United States,Allentown,Pennsylvania,58099,East,PROD-5557,Technology,Copiers,Copiers Model 35,443.71,7,0.21,70.85
ORD-10558,2021-10-20,2021-10-27,Second Class,CUST-1073,Noah Brown,Corporate,United States,Allentown,Pennsylvania,46624,East,PROD-5558,Furniture,Furnishings,Furnishings Model 477,1204.18,2,0.02,128.89
ORD-10559,2021-05-29,2021-05-31,First Class,CUST-1314,Alex Smith,Corporate,United States,New York,New York,55029,East,PROD-5559,Technology,Phones,Phones Model 548,1931.77,6,0.22,295.89
ORD-10560,2021-04-11,2021-04-15,Same Day,CUST-1181,Emily Davis,Home Office,United States,Pittsburgh,Pennsylvania,47907,East,PROD-5560,Office Supplies,Storage,Storage Model 172,334.27,4,0.01,89.42
ORD-10561,2021-04-24,2021-04-25,Same Day,CUST-1297,Priya Kumar,Home Office,United States,Arlington,Virginia,85085,East,PROD-5561,Office Supplies,Paper,Paper Model 53,309.79,3,0.07,21.36
ORD-10562,2021-02-19,2021-02-21,Second Class,CUST-1143,Emily Davis,Corporate,United States,Dallas,Texas,27372,Central,PROD-5562,Furniture,Tables,Tables Model 631,330.89,1,0.06,39.2
ORD-10563,2021-04-23,2021-04-29,Standard Class,CUST-1303,Priya Kumar,Consumer,United States,Cleveland,Ohio,96396,Central,PROD-5563,Technology,Phones,Phones Model 458,3827.76,8,0.1,404.55
ORD-10564,2021-02-04,2021-02-07,Standard Class,CUST-1271,Alex Smith,Home Office,United States,Aurora,Illinois,54937,Central,PROD-5564,Furniture,Furnishings,Furnishings Model 87,1007.59,4,0.11,44.76
ORD-10565,2021-07-17,2021-07-24,Same Day,CUST-1372,Priya Kumar,Corporate,United States,Spokane,Washington,37637,West,PROD-5565,Office Supplies,Binders,Binders Model 592,83.44,1,0.19,9.61
ORD-10566,2021-06-19,2021-06-23,Standard Class,CUST-1238,Aarav Singh,Corporate,United States,Austin,Texas,72420,Central,PROD-5566,Furniture,Chairs,Chairs Model 309,1190.33,4,0.11,338.29
ORD-10567,2021-03-28,2021-04-04,Same Day,CUST-1135,Priya Kumar,Home Office,United States,Savannah,Georgia,79526,South,PROD-5567,Technology,Machines,Machines Model 892,2762.38,5,0.23,303.59
ORD-10568,2021-05-17,2021-05-23,Second Class,CUST-1050,Noah Brown,Corporate,United States,Orlando,Florida,93548,South,PROD-5568,Office Supplies,Storage,Storage Model 363,48.18,3,0.12,4.56
ORD-10569,2021-05-20,2021-05-27,First Class,CUST-1336,Olivia Garcia,Corporate,United States,Montgomery,Alabama,61269,South,PROD-5569,Office Supplies,Paper,Paper Model 473,90.06,3,0.04,11.7
ORD-10570,2021-03-19,2021-03-25,First Class,CUST-1281,Alex Smith,Corporate,United States,Tacoma,Washington,98185,West,PROD-5570,Technology,Accessories,Accessories Model 9,6339.23,7,0.23,34.69
ORD-10571,2021-05-07,2021-05-14,Same Day,CUST-1180,Rahul Verma,Consumer,United States,Buffalo,New York,47132,East,PROD-5571,Technology,Phones,Phones Model 258,596.83,1,0.05,71.61
ORD-10572,2021-05-22,2021-05-24,Standard Class,CUST-1307,Jordan Lee,Home Office,United States,Los Angeles,California,25725,West,PROD-5572,Furniture,Chairs,Chairs Model 89,2163.21,5,0.06,674.54
ORD-10573,2021-05-05,2021-05-08,Second Class,CUST-1357,Priya Kumar,Home Office,United States,Henderson,Nevada,43205,West,PROD-5573,Technology,Accessories,Accessories Model 302,3275.37,4,0.09,630.11
ORD-10574,2021-04-11,2021-04-13,First Class,CUST-1132,Priya Kumar,Corporate,United States,Tampa,Florida,19698,South,PROD-5574,Office Supplies,Appliances,Appliances Model 284,101.38,5,0.21,25.44
ORD-10575,2021-03-26,2021-04-02,First Class,CUST-1092,Sophia Patel,Corporate,United States,Pittsburgh,Pennsylvania,19096,East,PROD-5575,Furniture,Bookcases,Bookcases Model 504,1709.5,5,0.07,162.74
ORD-10576,2021-05-03,2021-05-09,Standard Class,CUST-1277,Aarav Singh,Home Office,United States,Las Vegas,Nevada,38624,West,PROD-5576,Office Supplies,Paper,Paper Model 629,438.19,7,0.1,108.67
ORD-10577,2021-04-17,2021-04-18,Second Class,CUST-1037,Olivia Garcia,Corporate,United States,Allentown,Pennsylvania,42846,East,PROD-5577,Furniture,Chairs,Chairs Model 796,45.18,1,0.02,4.83
ORD-10578,2021-06-30,2021-07-04,Second Class,CUST-1341,Aarav Singh,Consumer,United States,Orlando,Florida,44922,South,PROD-5578,Technology,Phones,Phones Model 156,1458.55,3,0.11,366.92
ORD-10579,2021-09-09,2021-09-16,Same Day,CUST-1224,Aarav Singh,Consumer,United States,Rochester,Minnesota,19188,Central,PROD-5579,Technology,Machines,Machines Model 554,2254.16,3,0.18,643.99
ORD-10580,2021-07-28,2021-07-29,First Class,CUST-1171,Emily Davis,Home Office,United States,San Francisco,California,62509,West,PROD-5580,Office Supplies,Paper,Paper Model 57,74.28,1,0.07,14.97
ORD-10581,2021-05-24,2021-05-31,First Class,CUST-1332,Rahul Verma,Corporate,United States,Arlington,Virginia,33149,East,PROD-5581,Furniture,Furnishings,Furnishings Model 568,291.1,4,0.1,33.09
ORD-10582,2021-04-13,2021-04-17,Second Class,CUST-1323,Chen Li,Consumer,United States,Allentown,Pennsylvania,73766,East,PROD-5582,Office Supplies,Appliances,Appliances Model 87,173.1,6,0.01,29.18
ORD-10583,2021-07-26,2021-07-28,Standard Class,CUST-1251,Aarav Singh,Consumer,United States,Atlanta,Georgia,18256,South,PROD-5583,Furniture,Chairs,Chairs Model 812,800.69,4,0.02,223.41
ORD-10584,2021-07-05,2021-07-07,First Class,CUST-1029,Chen Li,Corporate,United States,Rochester,Minnesota,15611,Central,PROD-5584,Furniture,Chairs,Chairs Model 416,602.96,2,0.17,152.45
ORD-10585,2021-09-01,2021-09-08,Standard Class,CUST-1380,Olivia Garcia,Home Office,United States,Springfield,Massachusetts,40537,East,PROD-5585,Technology,Machines,Machines Model 948,720.78,3,0.05,38.73
ORD-10586,2021-06-03,2021-06-07,Same Day,CUST-1317,Alex Smith,Consumer,United States,Rochester,New York,41808,East,PROD-5586,Office Supplies,Paper,Paper Model 719,26.75,1,0.1,7.03
ORD-10587,2021-10-13,2021-10-16,Second Class,CUST-1234,Olivia Garcia,Home Office,United States,Los Angeles,California,32372,West,PROD-5587,Furniture,Bookcases,Bookcases Model 856,383.14,1,0.06,110.96
ORD-10588,2021-06-03,2021-06-06,Second Class,CUST-1104,Aarav Singh,Corporate,United States,New York,New York,54216,East,PROD-5588,Technology,Accessories,Accessories Model 831,1848.25,3,0.16,527.69
ORD-10589,2021-04-12,2021-04-19,First Class,CUST-1110,Alex Smith,Home Office,United States,Birmingham,Alabama,87736,South,PROD-5589,Technology,Accessories,Accessories Model 178,959.24,1,0.01,189.14
ORD-10590,2021-04-21,2021-04-28,Standard Class,CUST-1357,Chen Li,Corporate,United States,Houston,Texas,82536,Central,PROD-5590,Furniture,Furnishings,Furnishings Model 169,501.83,3,0.32,97.72
ORD-10591,2021-06-26,2021-07-03,Same Day,CUST-1399,Priya Kumar,Consumer,United States,Augusta,Georgia,12048,South,PROD-5591,Furniture,Chairs,Chairs Model 901,319.5,1,0.09,70.83
ORD-10592,2021-04-17,2021-04-19,First Class,CUST-1214,Sophia Patel,Consumer,United States,Miami,Florida,26632,South,PROD-5592,Furniture,Chairs,Chairs Model 212,936.36,4,0.16,243.03
ORD-10593,2021-10-12,2021-10-14,Standard Class,CUST-1313,Alex Smith,Corporate,United States,Eugene,Oregon,88154,West,PROD-5593,Office Supplies,Binders,Binders Model 185,82.43,3,0.14,19.01
ORD-10594,2021-06-20,2021-06-21,Second Class,CUST-1286,Rahul Verma,Corporate,United States,Tampa,Florida,35153,South,PROD-5594,Office Supplies,Appliances,Appliances Model 121,39.67,1,0.18,0.48
ORD-10595,2021-05-23,2021-05-29,Standard Class,CUST-1142,Alex Smith,Home Office,United States,Arlington,Virginia,35391,East,PROD-5595,Furniture,Furnishings,Furnishings Model 116,1575.9,3,0.08,442.4
ORD-10596,2021-05-28,2021-05-30,Second Class,CUST-1331,Chen Li,Consumer,United States,Reno,Nevada,47363,West,PROD-5596,Furniture,Chairs,Chairs Model 215,307.2,1,0.06,27.27
ORD-10597,2021-05-04,2021-05-08,Second Class,CUST-1380,Alex Smith,Home Office,United States,Montgomery,Alabama,80432,South,PROD-5597,Office Supplies,Paper,Paper Model 181,423.48,5,0.11,83.97
ORD-10598,2021-02-27,2021-03-02,Standard Class,CUST-1370,Sophia Patel,Home Office,United States,San Francisco,California,87687,West,PROD-5598,Furniture,Chairs,Chairs Model 594,1748.02,5,0.08,100.72
ORD-10599,2021-04-21,2021-04-24,Standard Class,CUST-1399,Jordan Lee,Home Office,United States,Minneapolis,Minnesota,52746,Central,PROD-5599,Technology,Copiers,Copiers Model 234,2996.07,4,0.15,641.48
ORD-10600,2021-09-26,2021-10-03,Standard Class,CUST-1038,Sophia Patel,Corporate,United States,Springfield,Massachusetts,86689,East,PROD-5600,Furniture,Furnishings,Furnishings Model 497,796.97,4,0.07,120.61
ORD-10601,2021-06-05,2021-06-06,Standard Class,CUST-1199,Chen Li,Consumer,United States,Philadelphia,Pennsylvania,27878,East,PROD-5601,Technology,Machines,Machines Model 469,1752.02,3,0.11,361.64
ORD-10602,2021-08-08,2021-08-15,Second Class,CUST-1355,Olivia Garcia,Consumer,United States,Salem,Oregon,17818,West,PROD-5602,Office Supplies,Binders,Binders Model 288,45.56,1,0.02,12.6
ORD-10603,2021-08-11,2021-08-14,First Class,CUST-1113,Emily Davis,Corporate,United States,San Francisco,California,89119,West,PROD-5603,Office Supplies,Binders,Binders Model 161,127.28,3,0.0,6.77
ORD-10604,2021-05-18,2021-05-21,Standard Class,CUST-1303,Sophia Patel,Corporate,United States,Seattle,Washington,70655,West,PROD-5604,Technology,Machines,Machines Model 286,456.91,3,0.1,56.3
ORD-10605,2021-07-06,2021-07-12,Same Day,CUST-1297,Rahul Verma,Consumer,United States,Allentown,Pennsylvania,87564,East,PROD-5605,Furniture,Bookcases,Bookcases Model 969,366.35,1,0.17,96.34
ORD-10606,2021-03-02,2021-03-07,Second Class,CUST-1218,Noah Brown,Consumer,United States,San Francisco,California,61684,West,PROD-5606,Furniture,Furnishings,Furnishings Model 491,1644.88,9,0.33,246.64
ORD-10607,2021-09-17,2021-09-21,Same Day,CUST-1112,Priya Kumar,Consumer,United States,Pittsburgh,Pennsylvania,56976,East,PROD-5607,Furniture,Chairs,Chairs Model 303,1056.34,2,0.06,167.6
ORD-10608,2021-09-07,2021-09-13,Standard Class,CUST-1361,Sophia Patel,Corporate,United States,Los Angeles,California,84760,West,PROD-5608,Technology,Copiers,Copiers Model 766,629.21,1,0.16,80.34
ORD-10609,2021-06-24,2021-07-01,Standard Class,CUST-1190,Sophia Patel,Consumer,United States,Pittsburgh,Pennsylvania,93021,East,PROD-5609,Technology,Machines,Machines Model 2,2391.72,5,0.07,609.01
ORD-10610,2021-06-07,2021-06-12,First Class,CUST-1219,Emily Davis,Corporate,United States,Allentown,Pennsylvania,90281,East,PROD-5610,Technology,Phones,Phones Model 556,745.78,1,0.11,89.87
ORD-10611,2021-05-19,2021-05-22,First Class,CUST-1027,Jordan Lee,Corporate,United States,San Diego,California,60194,West,PROD-5611,Technology,Phones,Phones Model 375,916.63,2,0.04,34.89
ORD-10612,2021-08-19,2021-08-20,Standard Class,CUST-1071,Chen Li,Corporate,United States,Orlando,Florida,41278,South,PROD-5612,Furniture,Chairs,Chairs Model 553,296.01,1,0.15,39.71
ORD-10613,2021-07-16,2021-07-17,Standard Class,CUST-1165,Chen Li,Home Office,United States,Allentown,Pennsylvania,45043,East,PROD-5613,Technology,Accessories,Accessories Model 516,776.1,3,0.1,96.74
ORD-10614,2021-01-25,2021-01-28,Same Day,CUST-1249,Noah Brown,Consumer,United States,Birmingham,Alabama,79033,South,PROD-5614,Office Supplies,Storage,Storage Model 850,167.92,5,0.05,7.67
ORD-10615,2021-04-28,2021-04-30,Same Day,CUST-1318,Chen Li,Home Office,United States,Allentown,Pennsylvania,98251,East,PROD-5615,Technology,Copiers,Copiers Model 969,1266.34,3,0.09,333.96
ORD-10616,2021-03-21,2021-03-26,Standard Class,CUST-1148,Jordan Lee,Consumer,United States,Cambridge,Massachusetts,24334,East,PROD-5616,Furniture,Furnishings,Furnishings Model 169,283.96,1,0.1,79.06
ORD-10617,2021-03-13,2021-03-16,Standard Class,CUST-1267,Alex Smith,Consumer,United States,Austin,Texas,48426,Central,PROD-5617,Office Supplies,Binders,Binders Model 427,564.18,7,0.08,182.03
ORD-10618,2021-08-18,2021-08-19,First Class,CUST-1097,Jordan Lee,Corporate,United States,Reno,Nevada,12888,West,PROD-5618,Office Supplies,Paper,Paper Model 893,80.12,3,0.1,14.54
ORD-10619,2021-05-17,2021-05-18,Same Day,CUST-1304,Noah Brown,Home Office,United States,Salem,Oregon,81888,West,PROD-5619,Office Supplies,Storage,Storage Model 456,125.05,4,0.13,14.34
ORD-10620,2021-06-23,2021-06-28,First Class,CUST-1117,Sophia Patel,Consumer,United States,Mobile,Alabama,58745,South,PROD-5620,Office Supplies,Binders,Binders Model 995,288.18,4,0.04,11.0
ORD-10621,2021-05-26,2021-05-30,Standard Class,CUST-1317,Priya Kumar,Corporate,United States,Houston,Texas,80165,Central,PROD-5621,Office Supplies,Appliances,Appliances Model 293,59.9,2,0.01,7.01
ORD-10622,2021-03-14,2021-03-17,Standard Class,CUST-1122,Jordan Lee,Home Office,United States,Tacoma,Washington,15393,West,PROD-5622,Technology,Accessories,Accessories Model 325,43.06,1,0.15,11.53
ORD-10623,2021-03-03,2021-03-09,Second Class,CUST-1341,Chen Li,Corporate,United States,Reno,Nevada,55068,West,PROD-5623,Furniture,Tables,Tables Model 152,393.66,1,0.1,46.86
ORD-10624,2021-04-25,2021-05-02,Second Class,CUST-1013,Aarav Singh,Consumer,United States,Rochester,Minnesota,75459,Central,PROD-5624,Technology,Copiers,Copiers Model 787,534.24,2,0.07,41.82
ORD-10625,2021-04-29,2021-05-02,First Class,CUST-1243,Emily Davis,Consumer,United States,Reno,Nevada,85199,West,PROD-5625,Furniture,Bookcases,Bookcases Model 683,322.7,1,0.06,71.79
ORD-10626,2021-04-29,2021-05-03,Second Class,CUST-1072,Noah Brown,Home Office,United States,Reno,Nevada,25319,West,PROD-5626,Furniture,Furnishings,Furnishings Model 316,896.11,3,0.23,28.36
ORD-10627,2021-05-01,2021-05-06,Second Class,CUST-1168,Alex Smith,Consumer,United States,Allentown,Pennsylvania,89711,East,PROD-5627,Office Supplies,Storage,Storage Model 657,76.54,2,0.26,19.32
ORD-10628,2021-11-19,2021-11-24,Same Day,CUST-1347,Jordan Lee,Consumer,United States,Spokane,Washington,77081,West,PROD-5628,Furniture,Chairs,Chairs Model 404,265.75,2,0.12,33.78
ORD-10629,2021-08-06,2021-08-07,First Class,CUST-1204,Priya Kumar,Home Office,United States,Reno,Nevada,66051,West,PROD-5629,Technology,Phones,Phones Model 379,4.05,1,0.19,0.17
ORD-10630,2021-06-06,2021-06-10,First Class,CUST-1229,Noah Brown,Corporate,United States,Birmingham,Alabama,21481,South,PROD-5630,Office Supplies,Storage,Storage Model 221,43.24,1,0.15,10.55
ORD-10631,2021-05-16,2021-05-21,Same Day,CUST-1072,Olivia Garcia,Corporate,United States,Raleigh,North Carolina,88372,South,PROD-5631,Furniture,Furnishings,Furnishings Model 89,405.96,1,0.18,17.35
ORD-10632,2021-05-18,2021-05-20,Second Class,CUST-1303,Aarav Singh,Corporate,United States,Spokane,Washington,21593,West,PROD-5632,Technology,Copiers,Copiers Model 7,196.38,1,0.11,5.68
ORD-10633,2021-07-13,2021-07-16,Standard Class,CUST-1103,Priya Kumar,Consumer,United States,Montgomery,Alabama,60039,South,PROD-5633,Technology,Machines,Machines Model 297,658.51,1,0.09,23.66
ORD-10634,2021-05-15,2021-05-16,Same Day,CUST-1115,Alex Smith,Home Office,United States,Orlando,Florida,10320,South,PROD-5634,Office Supplies,Appliances,Appliances Model 158,78.4,2,0.02,26.53
ORD-10635,2021-07-28,2021-08-03,First Class,CUST-1214,Priya Kumar,Home Office,United States,Cincinnati,Ohio,74472,Central,PROD-5635,Office Supplies,Paper,Paper Model 929,82.84,3,0.23,6.94
ORD-10636,2021-06-13,2021-06-17,First Class,CUST-1298,Sophia Patel,Corporate,United States,Los Angeles,California,84130,West,PROD-5636,Office Supplies,Paper,Paper Model 447,67.62,1,0.15,1.74
ORD-10637,2021-11-20,2021-11-21,First Class,CUST-1084,Olivia Garcia,Consumer,United States,Rochester,Minnesota,17669,Central,PROD-5637,Office Supplies,Paper,Paper Model 150,65.56,3,0.02,15.39
ORD-10638,2021-05-12,2021-05-17,Second Class,CUST-1140,Chen Li,Consumer,United States,Rochester,Minnesota,64986,Central,PROD-5638,Office Supplies,Binders,Binders Model 652,76.08,1,0.06,11.16
ORD-10639,2021-08-13,2021-08-20,Standard Class,CUST-1393,Priya Kumar,Corporate,United States,Dallas,Texas,22387,Central,PROD-5639,Technology,Phones,Phones Model 614,1391.77,3,0.07,139.52
ORD-10640,2021-03-24,2021-03-29,First Class,CUST-1050,Noah Brown,Home Office,United States,Salem,Oregon,86027,West,PROD-5640,Office Supplies,Storage,Storage Model 361,346.44,4,0.04,50.84
ORD-10641,2021-04-14,2021-04-20,Same Day,CUST-1211,Chen Li,Home Office,United States,Los Angeles,California,31368,West,PROD-5641,Office Supplies,Storage,Storage Model 105,240.7,4,0.05,42.29
ORD-10642,2021-11-01,2021-11-07,Same Day,CUST-1236,Jordan Lee,Consumer,United States,Tacoma,Washington,25278,West,PROD-5642,Furniture,Chairs,Chairs Model 839,420.25,1,0.15,5.3
ORD-10643,2021-07-24,2021-07-30,Standard Class,CUST-1227,Olivia Garcia,Corporate,United States,San Francisco,California,78566,West,PROD-5643,Office Supplies,Storage,Storage Model 782,77.89,1,0.01,4.96
ORD-10644,2021-06-24,2021-06-30,Standard Class,CUST-1066,Priya Kumar,Corporate,United States,Naperville,Illinois,39697,Central,PROD-5644,Furniture,Chairs,Chairs Model 315,160.78,1,0.16,7.42
ORD-10645,2021-12-27,2022-01-02,Second Class,CUST-1010,Sophia Patel,Consumer,United States,Seattle,Washington,66524,West,PROD-5645,Office Supplies,Paper,Paper Model 44,82.46,2,0.05,25.42
ORD-10646,2021-05-17,2021-05-19,Same Day,CUST-1061,Emily Davis,Home Office,United States,Los Angeles,California,15672,West,PROD-5646,Technology,Phones,Phones Model 68,898.73,2,0.08,273.05
ORD-10647,2021-08-13,2021-08-16,Standard Class,CUST-1095,Chen Li,Consumer,United States,Houston,Texas,13835,Central,PROD-5647,Technology,Accessories,Accessories Model 93,297.02,1,0.17,48.42
ORD-10648,2021-08-20,2021-08-24,Standard Class,CUST-1259,Olivia Garcia,Corporate,United States,Eugene,Oregon,18957,West,PROD-5648,Office Supplies,Binders,Binders Model 102,36.59,3,0.2,1.46
ORD-10649,2021-10-02,2021-10-03,Second Class,CUST-1372,Jordan Lee,Consumer,United States,Springfield,Massachusetts,38051,East,PROD-5649,Office Supplies,Binders,Binders Model 943,179.1,3,0.08,24.65
ORD-10650,2021-03-20,2021-03-26,Second Class,CUST-1093,Chen Li,Home Office,United States,Mobile,Alabama,59756,South,PROD-5650,Furniture,Furnishings,Furnishings Model 435,345.15,1,0.22,-0.39
ORD-10651,2021-05-16,2021-05-19,Same Day,CUST-1057,Noah Brown,Consumer,United States,Spokane,Washington,27814,West,PROD-5651,Office Supplies,Paper,Paper Model 508,22.78,3,0.08,2.14
ORD-10652,2021-06-12,2021-06-17,First Class,CUST-1253,Jordan Lee,Home Office,United States,Cincinnati,Ohio,60434,Central,PROD-5652,Furniture,Chairs,Chairs Model 291,61.86,3,0.12,18.71
ORD-10653,2021-09-30,2021-10-03,First Class,CUST-1220,Rahul Verma,Corporate,United States,Mobile,Alabama,19123,South,PROD-5653,Furniture,Furnishings,Furnishings Model 917,4.8,1,0.04,0.69
ORD-10654,2021-06-21,2021-06-27,Second Class,CUST-1203,Sophia Patel,Consumer,United States,Birmingham,Alabama,78506,South,PROD-5654,Technology,Machines,Machines Model 675,1987.33,3,0.18,195.86
ORD-10655,2021-08-21,2021-08-28,Standard Class,CUST-1034,Chen Li,Corporate,United States,New York,New York,36094,East,PROD-5655,Office Supplies,Paper,Paper Model 347,138.92,4,0.22,12.92
ORD-10656,2021-03-16,2021-03-17,First Class,CUST-1392,Olivia Garcia,Consumer,United States,Las Vegas,Nevada,87810,West,PROD-5656,Office Supplies,Appliances,Appliances Model 280,252.04,5,0.17,29.62
ORD-10657,2021-05-02,2021-05-08,Same Day,CUST-1262,Emily Davis,Home Office,United States,Montgomery,Alabama,29316,South,PROD-5657,Technology,Machines,Machines Model 787,1171.97,3,0.09,263.84
ORD-10658,2021-09-07,2021-09-10,Standard Class,CUST-1322,Priya Kumar,Corporate,United States,Miami,Florida,13895,South,PROD-5658,Office Supplies,Appliances,Appliances Model 102,463.9,6,0.07,39.4
ORD-10659,2021-05-10,2021-05-15,Same Day,CUST-1310,Chen Li,Home Office,United States,Buffalo,New York,30019,East,PROD-5659,Furniture,Tables,Tables Model 311,472.57,1,0.13,34.13
ORD-10660,2021-05-22,2021-05-25,Standard Class,CUST-1151,Sophia Patel,Home Office,United States,Rochester,New York,74258,East,PROD-5660,Office Supplies,Appliances,Appliances Model 517,61.37,5,0.02,20.51
ORD-10661,2021-09-28,2021-10-04,Same Day,CUST-1061,Aarav Singh,Home Office,United States,Cincinnati,Ohio,68997,Central,PROD-5661,Furniture,Chairs,Chairs Model 323,9.9,2,0.01,3.13
ORD-10662,2021-04-02,2021-04-06,First Class,CUST-1362,Priya Kumar,Consumer,United States,Raleigh,North Carolina,74419,South,PROD-5662,Furniture,Tables,Tables Model 442,1309.63,6,0.12,66.84
ORD-10663,2021-04-13,2021-04-16,Same Day,CUST-1338,Noah Brown,Corporate,United States,Eugene,Oregon,99833,West,PROD-5663,Office Supplies,Paper,Paper Model 553,16.66,1,0.18,4.13
